Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
1261.9,-0.0019251064,0.0054912968,0.0015031518,0.0015788296,0.0050345007,-0.000624942,19.410995,-99.1691,2240.3452,15.01002,0.0047183232,0.008103304,499.88022,499.95648
1262.0,-0.0020578834,0.011004659,-6.071292e-06,-0.0031459734,0.0043844096,-0.0006633391,19.410976,-99.16912,2240.343,15.010957,0.0060926527,0.006842547,500.00043,499.59634
1262.1,-0.0020291538,0.008908882,0.0005265679,0.0014163528,0.0054586027,-0.0006422585,19.411007,-99.16892,2240.345,15.009761,0.004104064,0.0073490897,499.82474,499.87668
1262.2,0.0014842788,0.005043327,-0.0006947266,-0.0047111413,0.004046861,0.00036485342,19.41117,-99.16903,2240.3433,15.008587,0.0058841635,0.00616577,500.1943,499.64413
1262.3,-0.0036247177,0.0074935956,5.3114258e-05,-0.0010537102,0.0048807003,-0.0010974333,19.410866,-99.169014,2240.3442,15.011013,0.006300898,0.0072247284,499.98907,499.7586
1262.4,-0.0024995154,0.011493697,0.00069736596,0.003576542,0.006383612,-0.00074531464,19.410843,-99.16896,2240.3462,15.010246,0.0028456652,0.0072890576,499.66418,499.93054
1262.5,0.0020247893,0.008441738,-3.861636e-05,0.00036479929,0.005690096,0.0005453233,19.411112,-99.16901,2240.3447,15.008697,0.0027557411,0.00691979,499.87665,499.8476
1262.6,0.0041748104,0.0064439652,7.9609454e-05,-0.0025949378,0.005194585,0.001161279,19.411139,-99.1691,2240.3442,15.0088215,0.0041059023,0.007604303,500.0717,499.7398
1262.7,5.6808167e-06,0.009808271,-0.00010470487,0.00075340504,0.004959955,-4.0874904e-05,19.41107,-99.16902,2240.3455,15.0083065,0.0025733954,0.0063800747,499.8355,499.835
1262.8,-0.0012996158,0.0067669293,-0.00020679086,-0.006535686,0.0032914765,-0.00048419478,19.410992,-99.16891,2240.341,15.009465,0.0077375052,0.0054214867,500.24863,499.50867
1262.9,1.1722539e-05,0.010136082,0.000104770996,-0.005259882,0.003924245,-3.0076422e-05,19.411173,-99.16925,2240.3433,15.009648,0.0062767374,0.0067733154,500.1301,499.516
1263.0,-0.0020431383,0.012918404,0.00079708453,-0.0051207547,0.004376636,-0.00065189163,19.41127,-99.1691,2240.343,15.009989,0.0070264745,0.0069434065,500.07596,499.45514
1263.1,-0.0034105582,0.00979872,0.0013436759,-0.0018101984,0.0043190615,-0.0011158999,19.410938,-99.169304,2240.3433,15.01063,0.006096572,0.007886771,499.97186,499.68442
1263.2,0.0007738942,0.007801852,0.001830468,-0.0016923074,0.004473958,0.00010813918,19.41091,-99.16909,2240.344,15.010714,0.0056423764,0.008430623,499.9821,499.74405
1263.3,0.0011205826,0.010013803,0.00059201475,-0.0018865231,0.004419362,0.00031154152,19.411167,-99.16896,2240.3445,15.008637,0.0040218937,0.0063135745,499.96014,499.7012
1263.4,0.0005052363,0.013713065,0.00036741234,-0.0029267285,0.005004813,3.712946e-05,19.411018,-99.16857,2240.342,15.009809,0.0053543258,0.0060797036,499.90134,499.56732
1263.5,0.0025740333,0.008037816,0.0006003771,-0.0034472046,0.0044702413,0.000645296,19.411259,-99.16901,2240.3433,15.00875,0.005084003,0.007602169,500.04596,499.6706
1263.6,-0.00038906335,0.0076054363,0.0009773904,-0.0019671663,0.0041753696,-0.0001667869,19.411083,-99.1688,2240.3447,15.01057,0.005901594,0.0075985994,500.01532,499.7278
1263.7,0.00022473869,0.01488747,0.0013604565,6.2899326e-06,0.004468046,2.3826025e-05,19.41121,-99.16863,2240.3447,15.009818,0.0035880918,0.0069132764,499.7366,499.70752
1263.8,-0.00096364174,0.00459792,0.00041175447,-0.0015273138,0.0042098314,-0.00035027784,19.411142,-99.16877,2240.3442,15.009654,0.005241466,0.0064296266,500.05237,499.80844
1263.9,0.0053249598,0.010248947,-0.00019614585,-0.007580048,0.0035924008,0.0014317961,19.411242,-99.16893,2240.3416,15.00941,0.0060588885,0.0070908424,500.1914,499.42117
1264.0,5.0269486e-05,0.00896168,0.00030598324,-0.0024638397,0.0052153002,-8.059153e-05,19.411251,-99.168785,2240.3428,15.009242,0.005204409,0.006660022,499.99927,499.68414
1264.1,0.002082286,0.0064668646,8.353032e-05,3.333088e-05,0.005230448,0.00053050497,19.411072,-99.16894,2240.3442,15.007561,0.0024183912,0.0059079397,499.90668,499.8744
1264.2,-0.002989426,0.007970541,-7.761922e-05,0.0002733767,0.004120237,-0.0009022404,19.410995,-99.16843,2240.3438,15.009797,0.004742266,0.004800506,499.88995,499.82867
1264.3,0.0024989934,0.00732842,0.001009549,0.0054455274,0.0055058086,0.00062311057,19.411306,-99.1684,2240.3464,15.008642,0.00084292446,0.0072731227,499.61935,500.13953
1264.4,0.006064616,0.0144075705,0.0006716158,0.0018847453,0.004820494,0.0016723261,19.411299,-99.168884,2240.3438,15.006375,-0.0012472544,0.0050103106,499.62625,499.84573
1264.5,0.0011908042,0.010386172,-0.00024892017,-0.005855908,0.003883169,0.00031514064,19.411312,-99.16941,2240.3428,15.008667,0.0054226653,0.0064579966,500.1517,499.49194
1264.6,-0.004310584,0.01080945,-0.0007255636,-0.0050941273,0.003976183,-0.0012178412,19.41123,-99.16919,2240.3435,15.010619,0.0076702735,0.00625774,500.14822,499.4845
1264.7,-0.0023292082,0.006168398,0.0008943444,0.0026385074,0.00626853,-0.0007716872,19.411146,-99.16866,2240.345,15.010411,0.0041028336,0.008238109,499.83542,499.9821
1264.8,-5.9595204e-05,0.005285728,0.00013304688,0.0031197078,0.005142615,-0.00010959267,19.41114,-99.16856,2240.345,15.009106,0.0023273914,0.006978291,499.7994,500.04678
1264.9,0.0026399936,0.007438923,-7.6194294e-05,0.0005480086,0.0052169394,0.00072896696,19.41118,-99.168495,2240.3447,15.008539,0.0025869482,0.005990305,499.88852,499.8745
1265.0,0.0035498743,0.009396876,0.0009577116,0.0010174366,0.005126076,0.0010155408,19.411335,-99.168396,2240.3455,15.00941,0.002927284,0.007392563,499.80463,499.87378
1265.1,0.0020547577,0.012591633,0.0012293272,-0.0018539594,0.0046693766,0.00051093264,19.411545,-99.16904,2240.3442,15.008995,0.0030574533,0.007332445,499.89374,499.6566
1265.2,0.0010868664,0.008222825,0.00080829486,-0.004448949,0.003843641,0.00021495143,19.41143,-99.16886,2240.3425,15.009627,0.006021763,0.007221114,500.0876,499.61118
1265.3,-0.0024176664,0.007685012,0.00097653177,-0.0017767863,0.004311445,-0.0007743571,19.411203,-99.168564,2240.3433,15.009631,0.0058107716,0.0058809407,500.00494,499.72968
1265.4,0.00018629165,0.009731668,0.00011902582,-0.0037103875,0.004956321,-4.4940975e-06,19.411364,-99.16873,2240.3435,15.009683,0.0057464507,0.0068333494,500.05664,499.59744
1265.5,0.0021812352,0.0101769855,0.00034665782,-0.003499238,0.004238881,0.00052239717,19.411432,-99.16861,2240.3418,15.008976,0.005136006,0.0065306323,500.01407,499.62512
1265.6,-0.0018937478,0.0026101798,-4.6699308e-05,-0.004601236,0.0031587565,-0.0005921559,19.411438,-99.16891,2240.3435,15.010136,0.00704163,0.006648115,500.26822,499.6843
1265.7,0.005155443,0.004877205,0.00071101915,-0.00036264188,0.0057063857,0.0013061463,19.411163,-99.168655,2240.3428,15.00752,0.0024456112,0.007449165,499.92487,499.90546
1265.8,-0.0061234985,0.0071212044,0.00067323074,-0.0034570901,0.004817674,-0.0018680375,19.411316,-99.1686,2240.3423,15.012749,0.009917011,0.009165275,500.12704,499.63092
1265.9,-0.0029161877,0.011137187,0.00060088467,0.0020487385,0.005221476,-0.00086473953,19.410866,-99.168335,2240.3455,15.010655,0.0042978683,0.0060769096,499.74796,499.8488
1266.0,0.0024064598,0.010148521,0.00040289294,-0.0052732094,0.004890736,0.00059467263,19.411457,-99.16862,2240.3425,15.010068,0.006931132,0.0081474,500.10507,499.51694
1266.1,0.0019644916,0.00562252,0.0028078035,-0.002053626,0.004883947,0.0003810784,19.411745,-99.16882,2240.3428,15.008251,0.004624033,0.008544858,500.03198,499.79413
1266.2,-0.0037753247,0.0080290055,-0.0002879016,-0.0036903934,0.0039885826,-0.001106085,19.411432,-99.168594,2240.3438,15.009973,0.007040644,0.00592936,500.11142,499.61432
1266.3,-0.002289951,0.005332592,0.0016760128,0.0010734296,0.0053470973,-0.00077544095,19.41126,-99.16889,2240.3447,15.010223,0.0045022364,0.008301075,499.92233,499.9236
1266.4,0.0029956517,0.0041650636,-8.3278865e-06,-0.0026127778,0.005467289,0.00080962543,19.41136,-99.1684,2240.3433,15.010693,0.0057834536,0.008523232,500.09042,499.7781
1266.5,-0.0032631771,0.009133442,0.0012886254,-0.0026655237,0.004341753,-0.0010805547,19.411371,-99.168495,2240.3425,15.010158,0.0067605693,0.006952432,500.0165,499.6554
1266.6,-0.0036842283,0.008684247,7.927604e-05,-0.0010036004,0.0053243972,-0.0011406192,19.411406,-99.1687,2240.3435,15.009855,0.00554989,0.0070287287,499.95322,499.7503
1266.7,0.00076328655,0.010748881,0.0005658306,-0.0044496274,0.004077183,0.00010350527,19.411592,-99.168434,2240.3423,15.009825,0.006170414,0.0072051855,500.04462,499.5526
1266.8,0.0022946245,0.010202332,0.0009783227,0.001875603,0.0050949045,0.0005594969,19.411297,-99.168396,2240.345,15.0088,0.0017036905,0.0066812756,499.7449,499.89325
1266.9,-0.0016303665,0.008086017,0.0014763214,-0.0063486076,0.003688572,-0.00062680256,19.41146,-99.169174,2240.3418,15.01022,0.0076841605,0.007938372,500.23804,499.49014
1267.0,0.0054654293,0.008644267,-0.00030040368,-0.0035659594,0.0047400994,0.0014448336,19.411428,-99.168396,2240.343,15.008004,0.003821166,0.0068025375,500.02118,499.65714
1267.1,0.0069091865,0.011330715,0.00019479357,-0.0021853691,0.005330462,0.0019503178,19.41157,-99.16886,2240.344,15.007184,0.0012408138,0.0067489427,499.902,499.69156
1267.2,0.006480434,0.0054726256,0.0010727905,-0.0016269779,0.004597461,0.0017741281,19.411907,-99.16896,2240.3445,15.0069065,0.0025525277,0.008063416,499.9815,499.845
1267.3,-0.008987694,0.01060694,0.00040137116,0.0032546178,0.0063872086,-0.002605731,19.411163,-99.16826,2240.3447,15.013533,0.0062272875,0.008155935,499.72037,499.90375
1267.4,-0.001919565,0.0073380647,0.0016401969,0.0008280191,0.0040160427,-0.0006644858,19.411304,-99.16858,2240.3447,15.009703,0.003834268,0.006705221,499.8729,499.8818
1267.5,-0.0008338446,0.010945032,0.0009774212,0.0011438422,0.004878373,-0.00026946003,19.411306,-99.168144,2240.3442,15.0097275,0.004146703,0.0059962412,499.79028,499.82358
1267.6,-0.004509921,0.008660584,0.00084236544,-0.004219489,0.004712235,-0.0013664548,19.411442,-99.16861,2240.343,15.011142,0.008347357,0.0076207006,500.13425,499.57428
1267.7,-0.001410887,0.007792893,3.7768856e-05,-0.001973523,0.004331135,-0.00049519754,19.411667,-99.16856,2240.3425,15.0082035,0.0043000574,0.0054322127,500.00293,499.7322
1267.8,-0.0060679177,0.005195222,0.0005367296,-0.003930141,0.004071058,-0.0018651792,19.4114,-99.16852,2240.342,15.012657,0.009336893,0.008079017,500.1875,499.64334
1267.9,0.0028116738,0.011526949,0.00018859841,-0.0047160503,0.0047522644,0.00068786467,19.41161,-99.168396,2240.3416,15.009067,0.0054124272,0.0068697026,500.04138,499.53476
1268.0,-0.0021876572,0.013486641,0.0014185654,-0.007956157,0.002855626,-0.00074933155,19.41143,-99.1688,2240.3423,15.010419,0.008124203,0.0065184496,500.1987,499.29556
1268.1,0.000927861,0.0042737266,-0.001202832,-0.0059069735,0.003463191,0.00018474538,19.411509,-99.16824,2240.3413,15.010895,0.0069865673,0.00607506,500.25903,499.59595
1268.2,0.0008377106,0.008326563,0.0011023125,-0.0055093705,0.003615154,8.2339975e-05,19.411476,-99.16882,2240.3423,15.009263,0.0059778835,0.0070861476,500.15173,499.5481
1268.3,-0.008242056,0.01161263,0.0013239123,-0.0044723414,0.0041127084,-0.002517307,19.411674,-99.16849,2240.3416,15.010584,0.009110003,0.006588375,500.08713,499.494
1268.4,-0.0012652414,0.009907874,0.0007471582,0.00069129,0.005845057,-0.00045132957,19.411676,-99.168495,2240.345,15.009346,0.0039911666,0.00811895,499.83905,499.8214
1268.5,0.006365065,0.010527152,-0.00033697672,-0.006882183,0.0042645205,0.0017447411,19.411777,-99.168434,2240.3416,15.007934,0.0046178917,0.0062510297,500.15005,499.45715
1268.6,-0.0002986248,0.006807278,0.00022554211,-0.0012426118,0.005265493,-0.00017920416,19.411556,-99.16836,2240.3428,15.009347,0.0046345405,0.0064470703,499.99017,499.78683
1268.7,-0.005805683,0.008769314,0.0013193106,0.003430491,0.0052090995,-0.0017539333,19.411762,-99.16788,2240.3447,15.011373,0.0055199354,0.007888648,499.73438,499.96863
1268.8,-0.00055625173,0.0053254543,-0.0003613336,-0.006454202,0.005134769,-0.00027691768,19.41159,-99.168625,2240.3403,15.010732,0.008560937,0.007634403,500.27594,499.54492
1268.9,0.0007635947,0.0050271666,-0.0007528607,-0.006320354,0.0045477273,0.00012013994,19.411488,-99.16826,2240.3403,15.010267,0.007449044,0.0059147608,500.2707,499.55627
1269.0,-0.00065890775,0.010833698,0.0010269573,-0.0050171125,0.0035375813,-0.00025679523,19.411337,-99.168274,2240.3428,15.010353,0.0073591066,0.0060268464,500.09396,499.50574
1269.1,-0.0024487511,0.006505343,0.0006015934,-0.0027318143,0.0041879276,-0.0007752964,19.41158,-99.16821,2240.3433,15.01071,0.0069017117,0.007041877,500.08154,499.7063
1269.2,-0.0036069723,0.0033836171,0.0010591866,0.0015050557,0.0049964925,-0.0011022676,19.41156,-99.16781,2240.3438,15.010815,0.0059306645,0.007047355,499.95795,499.9682
1269.3,-0.007986526,0.011414065,0.0002840096,-0.002766648,0.0045777103,-0.0022894286,19.411587,-99.168,2240.3438,15.012603,0.009462158,0.0074220616,500.0378,499.57144
1269.4,0.0019500687,0.008487309,0.0004564142,0.000936056,0.005368146,0.0005024458,19.411747,-99.16821,2240.3447,15.0086565,0.0020641969,0.0064965105,499.84674,499.87402
1269.5,-0.0049602883,0.004833731,0.0007229848,0.00022505598,0.0049153455,-0.0014883273,19.41158,-99.16789,2240.3442,15.011313,0.0067895586,0.0071710004,499.9841,499.87045
1269.6,0.0019954862,0.0077681346,0.0007688794,0.0006283042,0.005354504,0.0004950344,19.41169,-99.16813,2240.3445,15.010468,0.0038180926,0.0082606925,499.85794,499.874
1269.7,-0.0021059688,0.004801466,0.00015323516,-0.008435065,0.0022900468,-0.0007261402,19.411533,-99.168144,2240.3408,15.01056,0.009584843,0.0060125533,500.40918,499.4313
1269.8,0.00064390985,0.008803318,1.606252e-05,-0.0018624987,0.0052505685,0.00016212373,19.411634,-99.16832,2240.3438,15.009273,0.0045584654,0.0067063225,499.9819,499.7196
1269.9,-0.0053184154,0.010160464,0.0008599991,-0.003473311,0.004015195,-0.0016215265,19.41146,-99.16819,2240.3425,15.010412,0.0077264905,0.0057560513,500.03983,499.5849
1270.0,-0.0036518178,0.005921374,0.0006661089,0.0019443327,0.0057792272,-0.0011101065,19.411543,-99.16796,2240.345,15.012201,0.0057976632,0.008908422,499.8708,499.94772
1270.1,-0.0035575058,0.012600775,0.0005198438,-0.00052944454,0.005873194,-0.0011133401,19.41169,-99.16821,2240.3435,15.011523,0.0059128394,0.008223233,499.85687,499.6898
1270.2,0.00037685555,0.013014994,0.00027607754,-0.00065186573,0.00455763,9.80114e-05,19.411667,-99.16815,2240.3447,15.008898,0.0033128457,0.0054886723,499.8186,499.70166
1270.3,0.0048194104,0.013696286,0.0005398225,-0.0050586793,0.0050386414,0.0012592092,19.411877,-99.16803,2240.342,15.009093,0.0050625172,0.00780579,499.99585,499.48032
1270.4,-0.004570633,0.01194759,0.001298219,-0.00086381775,0.004925457,-0.0013774405,19.411581,-99.168236,2240.3442,15.010631,0.0058031944,0.0065454813,499.87814,499.6863
1270.5,-0.0016558736,0.0026965172,0.0012305938,-0.0001172663,0.005126984,-0.00054852146,19.411518,-99.167816,2240.345,15.011941,0.006978748,0.008365379,500.04828,499.89087
1270.6,-0.0036814185,0.0076137176,0.00031900872,-0.0012375077,0.0057713464,-0.0011084551,19.411736,-99.167854,2240.3433,15.011749,0.007073158,0.007366549,500.01157,499.73996
1270.7,-0.005634751,0.00806583,-0.00011187885,-0.0016593903,0.006066379,-0.0016611082,19.411726,-99.16792,2240.3438,15.011997,0.008039874,0.007857566,500.02017,499.6988
1270.8,0.00036555243,0.011387645,-0.00011385698,-0.003808723,0.00464784,1.1027146e-06,19.411926,-99.16823,2240.3423,15.00944,0.0051923417,0.0067910636,500.01947,499.57214
1270.9,0.0015442731,0.005205027,-0.00010302104,-0.0050902762,0.0035527283,0.0003526571,19.411934,-99.16811,2240.3418,15.009475,0.0061421106,0.006496572,500.21225,499.62924
1271.0,0.0038454896,0.008999757,0.0009911843,-0.0022093921,0.004556452,0.0009940113,19.411907,-99.168205,2240.3433,15.009524,0.0037656124,0.007962152,499.95847,499.72134
1271.1,-0.008265518,0.00714803,0.0010230141,-0.00018940888,0.004687256,-0.0025437516,19.41151,-99.16788,2240.3428,15.01212,0.008341155,0.00819378,499.95712,499.79703
1271.2,-0.0032912644,0.0037691772,-0.00015157461,-0.001100309,0.0045885732,-0.00095623906,19.411716,-99.16751,2240.344,15.011077,0.006903216,0.0060311407,500.06857,499.8211
1271.3,-0.0043511526,0.012711528,0.001003446,-0.0006081152,0.005840998,-0.0013866381,19.411585,-99.167885,2240.343,15.01088,0.006224713,0.00765678,499.85245,499.67856
1271.4,-0.00306409,0.007316823,0.0011290982,-0.005975967,0.0043557948,-0.001040512,19.41196,-99.16827,2240.3418,15.010807,0.008579476,0.007891645,500.23712,499.50964
1271.5,-0.004331216,0.007241032,0.0005339384,-0.0023466356,0.0048745777,-0.001298851,19.411903,-99.16786,2240.3435,15.011878,0.0079777995,0.0077730836,500.0555,499.69366
1271.6,0.0022908158,0.006797719,-0.00014442485,-0.0028309806,0.006232717,0.0006047478,19.41211,-99.16774,2240.3428,15.010836,0.006276252,0.007999811,500.06494,499.70404
1271.7,-0.0065695182,0.004882033,0.0021600015,0.0019390691,0.0056608003,-0.001990318,19.411827,-99.16794,2240.3445,15.0126505,0.0071831914,0.00914806,499.91934,499.9437
1271.8,-0.0033530958,0.0087023815,0.0009875251,-0.0021791176,0.005269333,-0.0010973808,19.411947,-99.16797,2240.3425,15.011763,0.007794026,0.009190469,500.0118,499.6846
1271.9,0.0018969189,0.0070507294,-0.00061027426,0.0060205637,0.0069265934,0.0004790313,19.411703,-99.167404,2240.3455,15.009352,0.00031304208,0.0062793484,499.60962,500.16226
1272.0,0.003398493,0.013053718,0.00023613591,0.0011014785,0.004772935,0.0009791964,19.411884,-99.16724,2240.3433,15.009181,0.0031836175,0.0052171117,499.6909,499.8034
1272.1,-0.0025581326,0.013886902,0.0012675961,-0.0019575802,0.004846804,-0.0008771373,19.411476,-99.16802,2240.3428,15.011028,0.005873383,0.007039245,499.86505,499.60086
1272.2,0.0034916743,0.014097425,0.0008334769,0.0012745264,0.0064484505,0.0009269098,19.411966,-99.16792,2240.3455,15.009529,0.0019724788,0.008341319,499.70126,499.78323
1272.3,0.001380334,0.00836547,0.0009307936,-0.0018305678,0.004764354,0.00031390105,19.411966,-99.16811,2240.344,15.009538,0.004476842,0.007685503,499.9741,499.73685
1272.4,-0.0020702407,0.010650373,0.0009548338,0.0013258025,0.005480809,-0.00065586576,19.41212,-99.16772,2240.345,15.010114,0.00424835,0.007541118,499.79565,499.83328
1272.5,-0.0010078741,0.012594408,0.0007835664,0.0030228598,0.0065257186,-0.00041016008,19.411829,-99.16738,2240.344,15.0110035,0.0038432006,0.0076902006,499.64044,499.886
1272.6,-0.000671593,0.003577362,0.00036127865,-0.0012490337,0.0044854404,-0.00026265936,19.411808,-99.16783,2240.342,15.009992,0.006189571,0.0064132884,500.0715,499.8463
1272.7,-0.0009079743,0.009171649,0.0013569025,-0.0032001745,0.0046596127,-0.0003571596,19.412018,-99.167625,2240.343,15.010221,0.0067689004,0.0074276216,500.04456,499.6313
1272.8,-0.00034615456,0.0068505174,0.00042630825,-0.0016666038,0.005176454,-0.00021765259,19.412127,-99.16772,2240.3425,15.010325,0.005537619,0.007290572,500.00098,499.76282
1272.9,0.00018322167,0.0061399667,-0.00022046268,-6.51765e-05,0.00560047,-3.602408e-05,19.412117,-99.16772,2240.3442,15.010117,0.004642913,0.0077035157,499.93994,499.85913
1273.0,0.0017917511,0.009524557,0.0010519614,-0.0022709032,0.005246917,0.000470759,19.411983,-99.1679,2240.3438,15.010807,0.005653866,0.008690105,499.96704,499.69202
1273.1,0.001661149,0.005923583,0.00058904104,-0.0011283217,0.005925783,0.0004096831,19.412083,-99.167336,2240.344,15.010368,0.0057704113,0.0075024553,499.99173,499.80002
1273.2,0.0009183697,0.012292723,0.00024066307,-0.0014410552,0.0060246373,0.00027373145,19.411951,-99.16792,2240.3447,15.011354,0.0047616414,0.0077019045,499.8925,499.65958
1273.3,0.0020707545,0.009124651,0.00058903825,-0.0032358437,0.0055409027,0.00041253708,19.412231,-99.168,2240.342,15.009375,0.004893323,0.008273256,500.01727,499.6508
1273.4,-0.0053310464,0.011815644,0.0014934065,-0.0005778009,0.004309303,-0.001599027,19.412123,-99.16784,2240.3447,15.010945,0.0058768904,0.007101966,499.8769,499.69952
1273.5,0.00022373938,0.008916675,0.00014030002,0.0005321689,0.0059135137,-2.0549123e-05,19.412167,-99.16768,2240.3438,15.009164,0.0038188435,0.0076017734,499.84973,499.84268
1273.6,0.0023347652,0.010028838,0.0013869861,0.0021986074,0.004978854,0.00051102985,19.411936,-99.16752,2240.3438,15.0090275,0.0014743156,0.0062916176,499.7192,499.91327
1273.7,-0.0024694654,0.005853611,0.00026277732,0.0009979836,0.005242261,-0.0007365092,19.411953,-99.16751,2240.3445,15.010888,0.0047018114,0.0063017774,499.92093,499.897
1273.8,-0.0009733216,0.0048141917,-0.00036723912,-0.007021166,0.0035724724,-0.0003499681,19.411943,-99.16732,2240.3416,15.012249,0.010032056,0.0073988875,500.30582,499.5059
1273.9,-0.0025879513,0.013726595,0.0022883704,0.0030981975,0.006585163,-0.0008349724,19.412226,-99.16794,2240.345,15.010149,0.0033630896,0.009150119,499.64444,499.86844
1274.0,0.00015543589,0.009467798,0.00029973686,0.0010898088,0.0056947274,-1.6925303e-05,19.412107,-99.16726,2240.3435,15.00972,0.0040953155,0.0065147504,499.81277,499.85318
1274.1,-0.0043040845,0.010143126,0.0010040645,0.00051624235,0.00490521,-0.0012786617,19.411928,-99.16759,2240.3447,15.011457,0.0058513996,0.007451514,499.86768,499.7849
1274.2,-0.0014988998,0.009136739,1.6995706e-05,-0.0001886729,0.0055268295,-0.00048354774,19.412008,-99.167404,2240.3435,15.010338,0.0047386945,0.006399055,499.907,499.77975
1274.3,0.00018615033,0.009374774,0.0018275538,0.00066674105,0.005848145,-4.39172e-05,19.41221,-99.16757,2240.3438,15.009582,0.004389122,0.008240902,499.83887,499.84195
1274.4,-0.0016337176,0.011276088,0.0022264505,-0.0038545707,0.0039845025,-0.0006101698,19.412476,-99.16822,2240.3423,15.010754,0.006263532,0.008431652,500.02856,499.56177
1274.5,-0.0011561542,0.012318901,0.00059372373,-0.001837197,0.005157491,-0.00041893133,19.412075,-99.167656,2240.3433,15.010837,0.005535071,0.007569311,499.89154,499.6465
1274.6,-0.0016070446,0.012858602,0.002576016,0.0036719814,0.0066593485,-0.00056733674,19.41196,-99.16759,2240.3457,15.01069,0.003509826,0.009044937,499.64914,499.89862
1274.7,-0.0027279716,0.010043594,0.00046493486,-0.0035532222,0.005392081,-0.00082589354,19.412073,-99.16794,2240.3438,15.011855,0.0074740048,0.008337253,500.07785,499.5785
1274.8,0.005371433,0.012002467,0.00044338126,-0.002688295,0.0030706404,0.0015487986,19.411968,-99.16769,2240.3438,15.009068,0.0028571894,0.004603686,499.91766,499.6372
1274.9,0.0024559596,0.004566054,-0.00028060563,-0.0026942508,0.004370844,0.0006542494,19.411943,-99.16756,2240.3433,15.010766,0.005239817,0.006831809,500.08414,499.763
1275.0,-0.00070129323,0.0032775283,0.00036395714,-0.0012514761,0.0051168837,-0.0002965231,19.412296,-99.16735,2240.3433,15.011044,0.006156149,0.0079084635,500.0737,499.84396
1275.1,0.0036430955,0.011040191,0.00036094617,0.0051718466,0.006413157,0.0009162819,19.412289,-99.16719,2240.3445,15.008912,0.000572269,0.0074414155,499.5301,500.06198
1275.2,-0.007680304,0.012272968,0.0007397756,0.0015889823,0.006141645,-0.0022717197,19.412025,-99.16723,2240.3438,15.012384,0.006791998,0.006968027,499.762,499.7828
1275.3,-0.0068345703,0.012145764,0.0007782858,-0.00080859405,0.0055202963,-0.002054647,19.412008,-99.1673,2240.3425,15.012387,0.00847026,0.007553976,499.88348,499.66986
1275.4,-0.0026311623,0.008502874,0.00061553996,2.3471785e-06,0.0065461183,-0.0008245561,19.412212,-99.16721,2240.3435,15.012219,0.006652384,0.008171237,499.90564,499.7913
1275.5,-0.0038019142,0.0076163327,0.0007272251,-0.005791399,0.0044283876,-0.0012150903,19.41224,-99.16757,2240.3416,15.011829,0.00958771,0.0081179,500.2272,499.51004
1275.6,-0.0025347453,0.014320738,-0.000110720284,-0.0014165391,0.0059897816,-0.00073173817,19.412315,-99.16746,2240.3438,15.012183,0.006164638,0.007815708,499.85406,499.6121
1275.7,-0.0033415263,0.008088189,0.0013928907,-0.001434529,0.0057690125,-0.0010286326,19.412392,-99.167625,2240.3438,15.010946,0.0068381974,0.008428522,499.98953,499.73505
1275.8,-0.0017697581,0.012568596,0.0012085699,-0.0025543754,0.0049896995,-0.0006424819,19.412354,-99.16777,2240.3428,15.009046,0.004889912,0.007072257,499.93198,499.60574
1275.9,0.0030587548,0.006226274,-0.0005309908,-0.0033464322,0.0052778544,0.0008435675,19.412441,-99.167465,2240.3423,15.009552,0.004825841,0.006588706,500.1069,499.69818
1276.0,-0.0033860567,0.007802128,0.0015236102,-0.00065075257,0.0053396355,-0.0010936963,19.412083,-99.167336,2240.3433,15.012135,0.0070912163,0.008301805,499.95038,499.76962
1276.1,-0.0040555736,0.0038803064,0.002199361,0.00067100837,0.005065157,-0.0013238555,19.412634,-99.167465,2240.3438,15.010688,0.006182842,0.008742026,499.9651,499.9261
1276.2,0.0022822686,0.007798529,0.000112862326,-0.000563988,0.0057406668,0.00058920897,19.412388,-99.16747,2240.3428,15.008927,0.0037774327,0.006994293,499.9172,499.8182
1276.3,-0.00363276,0.004140257,0.0010947306,0.0003718764,0.00529652,-0.0011019411,19.41239,-99.16715,2240.3442,15.01143,0.006775517,0.008172658,499.99243,499.8995
1276.4,0.00048150704,0.015338815,0.0014147917,-0.0033450627,0.004824673,2.4187364e-05,19.412365,-99.16758,2240.3433,15.009702,0.004711785,0.0072786165,499.91046,499.51086
1276.5,0.00062694884,0.010032195,0.001187277,0.0011693821,0.005719875,3.690782e-05,19.41236,-99.167076,2240.3435,15.010942,0.0047587706,0.008784178,499.7769,499.8531
1276.6,-0.0031757047,0.01035755,0.00051610917,0.00028673746,0.0057392186,-0.00096701476,19.412611,-99.16743,2240.3445,15.009983,0.004909169,0.0075267423,499.8551,499.78156
1276.7,-0.0048181596,0.008899848,0.00106104,0.00060651195,0.006046572,-0.0015161401,19.412432,-99.167404,2240.3433,15.01179,0.0069237296,0.009511744,499.8697,499.82315
1276.8,0.00011019712,0.0059302887,0.0002784757,0.00046466594,0.0057708444,-8.656682e-05,19.412447,-99.167175,2240.3438,15.009936,0.004537943,0.0076750033,499.90454,499.8923
