Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
17.14,-0.003006334430402696,-0.40506804586328476,-0.0004347738676606584,0.040117205202287426,-0.00016010948577486428,0.001748952661184702,46.796911607852394,14.483604293598194,440.58568701053804,14.959729413461275,0.007038000421448537,-0.028806308917634922,503.2720821660241,499.0016796003962,0.0,-0.16947900320256148,0.0,0.051231500055651066,0.0,0.0,46.79697422459166,14.483738879395046,439.261794765131,15.036742967930588,-0.013413371497984246,0.007671902155887569,502.5387001354561,504.4108682378703
17.15,0.0012487382607083166,-0.335545221146818,-0.0039933788445408675,0.041402000807984944,0.000795716216041797,0.0010441845062805289,46.79845158643021,14.487689769066433,433.6338111207241,15.00731959660774,0.03486360857136173,-0.013308250987618769,506.02393761398577,504.8470092499931,0.0,0.04084906314169302,0.0,-0.017370742996986006,0.0,0.0,46.798197297642055,14.487329757719433,439.0401939189585,15.015305680015764,0.04560558535387183,-0.02904231243812674,498.85872168577845,498.8950956118732
17.16,0.0015207230942800947,0.026979614064367857,-0.00012688408968697325,0.015196459484799427,0.00037601297408437035,0.004143447366216556,46.798235150033626,14.49096427952944,437.73885093472296,15.003023862096107,-0.03242608839425388,0.03425534557421767,501.4131665674107,503.67562930132783,0.0,-0.14878993507564336,0.0,-0.014463084624911578,0.0,0.0,46.79853871488582,14.49039548108917,441.00839354411073,14.971324069527657,-0.007905580969614256,-0.010767663829653844,504.21541279227307,497.1075246813234
17.17,-0.001986893766106505,0.0011136588380360052,-0.0009189450065611676,-0.03760717151369587,0.0034974139068683864,0.00019156603151551166,46.799357641254716,14.49327721954279,433.60237623692046,15.014761096059182,-0.031397911650682064,0.005599964824940681,505.2111200334672,500.5687831848468,0.0,-0.06776185093852703,0.0,-0.013116839038086223,0.0,0.0,46.79963923998525,14.493942257454332,445.15759074165254,15.027562223049207,0.0013068208045673288,0.03399468783324743,507.17681876394073,502.38256594154564
17.18,-0.0026411060457267144,-0.09519963900808975,0.0016888329925795495,-0.025246174642484635,0.000872604681622913,-0.0031836104484324656,46.80065768553119,14.497344268769952,449.979385768971,14.98390280249812,0.011919015658644897,0.005638136800414456,510.21543303271534,503.00865824828645,0.0,-0.07676111435570653,0.0,-0.04077143444874727,0.0,0.0,46.8006390791566,14.497001004670206,439.4014765836045,15.030518050129542,0.015988331603626338,0.0042488019005479175,501.9350276697589,504.57134602016373
17.19,0.006981823919924749,-0.018532365355299986,0.000248870199596506,-0.05924947406482445,-0.0012325038798564802,0.0017779068345475752,46.80140232660653,14.500917526729062,434.26346274361515,14.97885174937239,-0.002891318019324402,0.054825394928107396,502.4904048715476,500.2200314909222,0.0,-0.17589459302470167,0.0,-0.03616018270528279,0.0,0.0,46.8018322502908,14.500784488589728,433.3592551103821,15.034815514647315,-0.024942862559033267,0.004339900332896623,494.369996991132,500.0949407608766
17.2,0.006123032482512979,-0.3319913031574943,8.535843226719146e-05,0.0999400130480871,0.0006321044880499389,0.0017938110660680568,46.802449545206315,14.503539234636644,432.17701715936374,15.00947516487483,0.010057804775478355,-0.045016053450365814,502.87955269525463,496.3573860885872,0.0,-0.4020728020090582,0.0,0.07467857844743564,0.0,0.0,46.80255763091621,14.503665222252444,439.63600111755125,14.988102568935965,-0.019585202918667485,0.022094377820658567,498.4658108428226,503.8777121253106
17.21,0.005242104785292069,0.19666116345710927,0.0009020963215542585,0.02973618289233144,-0.0005995764544209281,-0.0007094763950295765,46.803342577578604,14.507350097382886,435.0099426778335,15.005438441537734,-0.02065815254954325,-0.06839441013788428,501.8358747782538,502.43857302064333,0.0,-0.24905768011562107,0.0,0.06377327706676687,0.0,0.0,46.80367188656464,14.506607942325614,436.90231552072987,15.028638219875516,0.01099648395008317,-0.016355986590371314,501.73722361345585,496.0637726256045
17.22,0.004611519672935617,-0.24802093265034042,-0.0009252301790003464,0.01730409289060853,-0.0002595837894593174,-0.00035865475216504506,46.80452799181014,14.510879529737581,428.8650852834506,14.979228018157212,-0.018246291601775298,-0.030037434681753124,495.82027082367847,495.27997985463696,0.0,-0.053992086060717294,0.0,0.014090532448257153,0.0,0.0,46.80408463583504,14.510885610503873,439.0686520269745,14.987285512710798,0.031125267316682425,-0.007706480065883381,501.8288043883381,500.4916771766817
17.23,0.0020444563133852167,-0.1009920875773709,0.004145671599870178,-0.04192438778120254,-0.0027386479117614123,0.0014590845336139946,46.80620299908687,14.513860178823432,436.4865271413757,15.012791392996473,-0.008540529030324281,0.03381188285438413,505.359658388136,500.3761499903385,0.0,0.017746108979895897,0.0,0.019377807468205287,0.0,0.0,46.80559404190967,14.514012822695392,438.2060570706888,15.066850812006676,0.011843854976593063,0.026892142372382244,506.8604344013201,508.25909537439657
17.24,-0.0002707954714027795,0.005045905280778751,-0.0020010128825699272,0.07544556606731627,-0.004431702793793338,0.0012937887974036858,46.806462154290664,14.516913475202966,441.8874837843471,15.038528856857768,-0.0054166739734914544,0.004744648538319153,494.61592487618697,504.6811291984894,0.0,-0.043590945901474325,0.0,-0.0782589007423957,0.0,0.0,46.8071384765613,14.517590538096021,434.96512450351156,15.036488663970585,-0.018799107151561047,-0.010018881651331697,503.4489696244859,502.3849893572515
17.25,0.005034741723741883,-0.09537995817245117,-0.0020133830963249433,0.034359349810468134,-0.0015067529696770315,-0.00012541053528097434,46.807766921056704,14.521271103147233,435.1908240649303,14.997202599328158,-0.01994788424502995,0.06370892181767251,504.3631553920355,504.5574868274886,0.0,0.10617132477720563,0.0,-0.001954825372149027,0.0,0.0,46.80734944343303,14.520851168024523,427.65629753810924,15.023964517293628,0.013716117313239531,0.0025670944203753103,499.8628002830016,499.36977151092816
17.26,0.003129657832795149,-0.08994303879085984,0.004362588536441089,-0.0009644275299868672,0.0008860889898052379,-0.0007692346021317913,46.80813878908952,14.523748980831545,435.25537602427846,14.963651171638382,0.019712670430627778,-0.019504546395966434,502.6185328759086,505.4529476410324,0.0,0.057267022171400464,0.0,-0.036728277334858395,0.0,0.0,46.808459540600744,14.523732136670473,436.0225274122293,14.956121042163648,0.018206477779740382,0.0030414878754501796,496.87292936237384,497.69286802910665
17.27,-0.0009877611525986388,0.09515504286414624,0.003102861675818029,-0.011291947744531239,0.0005606907605485087,-0.0031761017598481802,46.80838915713671,14.52673009286012,427.4851408767085,14.92228975514824,0.018289176683401433,0.04056012966877927,497.0780174095995,502.0621825140878,0.0,-0.2646860000080656,0.0,0.0006307452240288114,0.0,0.0,46.80891469229375,14.52800891466127,437.5643787975483,14.921766821028482,0.012995948875554657,0.007007464673256634,502.9637429735208,505.1331029967608
17.28,-0.001103162605310235,-0.16094221387296234,-5.207391489447271e-06,0.11062906846274712,-0.0015869840463788268,0.0003496145206838958,46.81102434189267,14.530292047092173,432.5509898158198,15.119165509248285,0.0028790378370628935,-0.05311904057711165,498.47101799159947,506.7653095131286,0.0,-0.20529904357186612,0.0,0.037736024093289466,0.0,0.0,46.81059116788555,14.53076593033985,436.33131364437247,14.909140736864577,0.0026358215263630204,-0.00979969017173199,501.31801815066774,499.5979489868088
17.29,-0.0026364298105595063,-0.04161045736174483,-0.006974427062860395,0.02526333700503057,0.0007600239077809381,0.0011394977673774666,46.811022193450285,14.533560066688535,434.69877884193426,14.946605385911306,0.005502811663903575,0.021349630807874668,505.24569879177164,502.40013412911617,0.0,0.05566066328227827,0.0,0.07165289804315647,0.0,0.0,46.81124137628165,14.533936943471552,433.26769108450736,14.994683323579265,0.003111128455269553,0.018368957968780134,503.2812051015693,500.08013773714333
17.3,-0.002148346101491572,-0.2169584508602347,0.0007782012068838892,0.008145496358088452,-0.0018391466077885808,-0.00023204123418156655,46.81266986835791,14.537388198948442,443.4962146496667,14.995698622080253,-0.03696431629692721,-0.010700154741696975,493.85390783590344,506.1153110947014,0.0,-0.1363891321114452,0.0,0.020683992500825515,0.0,0.0,46.81238313250523,14.537398065938422,435.6118567252099,14.903866070923195,-0.02310778155009639,0.0007196163579034705,499.2394173797498,505.7684529406242
17.31,0.0004976714364800148,-0.1492268553661271,-0.0014526107070296382,-0.09696472095965901,-0.002869982259225973,-0.0009812096837123288,46.813121380607626,14.540831175294924,446.53265958419894,15.054628575948634,0.022730897861753866,-0.06523328143189507,503.68634657950076,500.7599901455218,0.0,0.027415809791341866,0.0,0.015496891952393396,0.0,0.0,46.81301935348515,14.540836525400108,433.1680833172211,14.919312436135566,0.004354635413425088,0.021113638743198496,499.1343597992096,500.18878788679183
17.32,0.0004801682640435612,0.07823127360607511,-0.0014725973289100164,0.07318648556831978,0.0014242243866165465,0.0029061854113412804,46.81430811731693,14.545157518595031,434.2555957042829,14.933605810091313,0.02611677349902155,-0.023798457949457886,499.6438920886296,502.4655668248853,0.0,-0.0611580301388723,0.0,0.030277257198889164,0.0,0.0,46.814048791684066,14.544565173648909,431.7024856244217,15.01232483417506,-0.01052851826487068,0.008088952790035775,504.99921925855045,507.7351811299658
17.33,0.00260799720984336,0.04184751004890623,-0.0019131621147788608,0.04581137031051756,-0.0032423246467045835,-0.001588185680724284,46.81498506868465,14.547395331735972,430.23415853059925,14.993874680609014,-0.023036550359389032,-0.025941761266048555,496.86130371559943,497.6988870519517,0.0,0.030714920670348395,0.0,-0.011857688119639827,0.0,0.0,46.815352941613234,14.54742133460486,433.6700070420614,15.046379332195842,-0.008418965484632359,-0.007493667611374127,496.0064792732031,503.68164341928866
17.34,-0.002076093698778039,-0.11853515995754166,-0.0036955205244948845,0.008406566747954721,0.0025158776734523127,-0.0017551232290340857,46.81545350020226,14.55007292647133,433.7630639185745,15.030246201249552,0.029361111007606248,0.008067289063013386,500.51266741615547,499.91218324574106,0.0,-0.1413580810894849,0.0,0.03335319592828895,0.0,0.0,46.81649472637785,14.550631507700725,434.1746486960736,14.98293143766859,0.012060304038027493,0.031990190800247335,505.40762732471325,494.2282212166955
17.35,0.003524113147130516,0.1435399728277783,0.00205984038817485,0.018169512301257868,0.000451446909383559,0.0005696021794726931,46.81676373258377,14.553790587055735,432.14004157156387,14.96827372536608,0.019511121832652335,0.011445250382761387,499.8603363301235,498.70381832777645,0.0,0.17366229341141742,0.0,0.08533177245115078,0.0,0.0,46.817155930991355,14.554211224998076,441.3566868825478,15.016263779764602,0.020669992927439186,0.017657350581290938,504.3974267111605,498.8910555325733
17.36,0.0034760222248705172,-0.29227576954529794,0.005331018853072508,0.04676415994118768,-0.0014282893200439986,-0.002705940964609991,46.81818666303634,14.557878887402856,428.15446158400204,14.96954388292777,-0.009801199088623182,0.008218944452132353,503.2381138875997,500.18050844486305,0.0,-0.057244423060064706,0.0,-0.04514371981150811,0.0,0.0,46.81767380838885,14.557625102862835,431.56756963495366,15.024702428678257,0.011039590290112106,0.005064515306635741,504.02875626437094,500.193588603995
17.37,-0.0023827591706880053,0.03561463147335907,0.00016753891821494522,0.033977540413430846,0.0036651996360658017,0.001054244666743047,46.818414882593025,14.559903869863986,429.0083377056336,14.986900050666419,0.02726735844160101,0.005432510112995839,500.5534347765433,495.987824680113,0.0,0.03606434072204456,0.0,0.08434374703654846,0.0,0.0,46.81880230137924,14.56101344001981,435.896121233675,14.995722919261269,0.011744650378549054,-7.784972374407906e-06,497.34425211479464,498.16611412653185
17.38,-0.0005628480765210166,-0.11316306217282754,0.0016475021557540077,0.0622537128583877,0.0013696485117531537,0.0001589053046154298,46.8201243552144,14.564860539278499,433.60744173786435,14.95097126924421,0.02138613120120328,0.04196051357045458,502.11639505479604,499.4003976300679,0.0,0.26153543841293014,0.0,-0.051149176208009545,0.0,0.0,46.82016893775385,14.56435364896554,435.06217325377884,15.041957447705473,0.0117661518853526,-0.04375228946870822,503.64982643400043,502.28426273825045
17.39,-0.0011707220695361968,0.06103994812517312,0.0028638130864482594,0.0498230186079284,-0.00019516515319297682,-0.004146102096761493,46.820739958664916,14.568016885012478,424.8991015556617,14.919863836100332,-0.011052075204907103,-0.08669994597927089,500.9884458760663,506.89883962934806,0.0,-0.06174378096683608,0.0,0.07960217020159292,0.0,0.0,46.82069587549313,14.567681861009941,430.88706017968343,14.942081487379895,0.0021083427443408134,-0.013804505862570468,502.95303147072303,499.59015081524467
17.4,-0.00019422740796070623,0.2714016107736211,-0.0030317558827130126,0.10788326290009896,0.0019041618218529502,0.0003797773748579367,46.821920865031366,14.571297271892304,432.3655006673639,15.009566266505999,0.0014727144600957063,-0.010740532521776843,492.0479021319099,503.7770598166681,0.0,0.1123269753341944,0.0,0.045903128158621326,0.0,0.0,46.82161385293036,14.571014559702132,437.8231924339321,15.054213930668812,0.004261235547486004,-0.020807034524519326,503.92662330973553,503.9977958491454
17.41,-0.0006297138687558765,0.2775431355422908,0.0005638995787707028,0.05008556258274037,0.00028170632670275947,-0.0017135623380053766,46.82339255829718,14.574412586993791,435.2060082004045,14.998120421083158,0.019496477947681508,0.02104263913384735,507.50004973645986,503.05473158406977,0.0,-0.04061736001578133,0.0,0.09434044694620716,0.0,0.0,46.82244520696248,14.574052590300898,430.0926773466033,14.927301436755634,0.028938917401445753,0.016871525503756857,500.2210619995757,500.54056497300826
17.42,0.005660839039287207,-0.15255504276137927,0.004627475950966043,0.021764021187533438,0.001082115797832812,0.0007305295961910517,46.82412651468086,14.577317451505818,434.57783695781154,15.050117735075105,0.01292910175551452,-0.033082469314511045,501.63459912438674,496.45332433650196,0.0,0.08465681232586501,0.0,0.06149541810615637,0.0,0.0,46.82386992439903,14.577770476320111,432.95889565728174,14.955501490922108,0.020325162472451794,0.002190968250800982,492.7168046177827,503.48912510311135
17.43,0.0032830996644851837,-0.2814800613151613,0.0007656162284078918,0.03368551433435747,0.0005034859464055519,0.0019497675437226457,46.824695907683214,14.581699667361049,437.8861499521951,15.034521694046825,0.026760209598810012,0.02024225683170203,501.5904131757279,501.6857138324599,0.0,-0.3948062141690118,0.0,0.06652993432974379,0.0,0.0,46.824920142693266,14.581227255847415,432.9253376855076,15.101316522609359,-0.00010959217339837453,0.0001908445369863911,496.64467245496894,497.46419190999785
17.44,0.0006278472240822151,0.037057408357956956,-0.0027371094204087817,0.014219788612984292,0.0014417730764731006,-7.797159498356406e-05,46.8250508817319,14.584828966235834,439.89218381861394,14.989964625204317,0.015118294247464156,-0.02743007563749432,508.1266598735156,504.5206005150893,0.0,-0.42843391647422213,0.0,0.010339444152818235,0.0,0.0,46.82612060723694,14.58468351376543,425.62117196149774,15.03501175883138,0.017470929144629464,0.026899530073902445,495.5929382891121,506.0694430713835
17.45,-5.0888794778605956e-05,-0.007764548499755344,-0.006146515765693524,0.015072344900060968,-0.0017945510451944295,-0.0006750941652145605,46.8266622953099,14.588449976600689,441.4341781031341,14.979206824897098,0.008924485543327604,0.046068723209330024,501.94460460629347,505.13536664853814,0.0,0.14523130679095292,0.0,0.12838857361623265,0.0,0.0,46.82657759976181,14.587937632717896,432.3260332510279,15.074191083976649,-0.008261592913529018,0.013007160652254088,503.1153270539472,500.30183949781514
17.46,-0.0004252384933349079,-0.42020652773330147,0.0014705189825520056,0.00977847605209319,0.0008415253140711178,0.0008487575793432952,46.82813306679097,14.591100491811053,435.0233786608188,15.036103293966901,0.018328672077545863,0.018456128686004457,494.4811681839975,504.45277568404987,0.0,-0.04647551870360462,0.0,-0.017915253330144282,0.0,0.0,46.8278562786948,14.59113283727121,428.92717004716513,14.99728259393845,-0.03557503151636338,0.013783075480895402,501.81108666175953,496.04344062658015
17.47,0.00032654530656640163,-0.2930317385199998,0.009861535548624838,0.04159247703167891,0.0009002437783559533,0.00018355913641884337,46.82844669908714,14.593712029391817,427.00016426619396,14.994364813955885,0.005644821691092214,-0.01633679121375153,502.8766145964632,502.0788834472812,0.0,-0.3955465814098533,0.0,0.023799558633300754,0.0,0.0,46.828843932526375,14.594099401911821,429.7577241130753,14.99795919404969,0.02586977191985427,-0.0070340199564522254,504.797724180576,503.2585020323171
17.48,-0.0033693027388028295,-0.1337073727648065,0.0022320953859290794,0.028680014064792037,-0.0008397868033511108,-0.0027501806772449503,46.82955100035222,14.597996623627552,434.63598631371525,14.871714363903028,-0.027156312539574776,-0.0324842080107509,495.76006909465224,508.07264325040995,0.0,0.19031431037733126,0.0,-0.019232387285337518,0.0,0.0,46.82946300142995,14.597683756513058,424.0951195025709,15.02114712821263,-0.012605450044242447,0.028381303771421056,498.2120206363545,503.7502627519359
17.49,-0.00385374497711634,-0.08937082307475691,0.00023215778904072418,0.08547490205748089,0.0028800900563563533,-0.0005660269655176362,46.83013270181335,14.601077336160891,434.4915666585424,15.019351615128834,-0.00843544531946302,-0.1268339040388382,500.716333590625,498.8516788030544,0.0,0.2611163905755225,0.0,0.041560392800912505,0.0,0.0,46.830432049066246,14.601495456146154,427.59291223175916,14.906595278433942,-0.010922751172984751,-0.003376518734561537,502.3902629287913,507.8086225865076
17.5,0.004138812259695961,0.07520115295501613,0.00311958222876411,0.03353123470802419,-0.0012101040058398404,-0.00017392603890943256,46.83075866516832,14.604118764630547,420.56814833457014,14.950281608271474,0.00641421845892004,0.010660854372664952,499.3568640124448,500.51792113817237,0.0,-0.10665684359824058,0.0,0.09196753979974709,0.0,0.0,46.83158085348073,14.604376497612806,427.9584242809683,15.066177278375621,0.007142479846186307,-0.026472326703177097,501.07320280429155,501.88728341969187
17.51,0.005591323776658965,-0.22956333343423513,-0.0004998871676247141,-0.03042379927158013,0.0017321135848606137,0.0002634906882423755,46.83301861038171,14.608073421338528,422.45723664904193,14.980689727142254,0.04581395494325953,-0.03892345057246821,495.3899226198731,500.75999471341396,0.0,0.12480925412565065,0.0,0.00244704245215183,0.0,0.0,46.83215479595549,14.607904435474978,431.4403984477154,14.987820697236955,-0.012849950481589868,-0.021552390427086256,501.1459215425099,498.42243674289426
17.52,0.000526886157488377,-0.008759379262129954,-0.00012687858184189072,-0.06090309426286436,-0.006291304531987623,-0.0008181634509666893,46.83349812042523,14.611158143095722,417.34590150455824,15.083393014025917,-0.00820324817459434,-0.049906817503132216,502.3960668472117,505.1421329043053,0.0,-0.0007620197213206725,0.0,-0.013946228969135981,0.0,0.0,46.8333712108538,14.611063248977691,428.5999409200603,15.048339615133493,0.0023643045693301713,-0.0013143555699672597,501.5828263441971,502.027504061124
17.53,-0.00014079893838182307,-0.12529967047877555,-0.002081534220142643,0.09891609572138374,0.001407117404799628,-0.0011439622084864554,46.83388331575133,14.614943515058881,430.8994658229474,14.986591457541715,-0.025089321166430676,0.003622452720989342,503.0947309072904,502.7238238975293,0.0,-0.13080349304521507,0.0,0.04268927583794649,0.0,0.0,46.83456535200389,14.615098987463552,428.66796323674566,15.032938200329225,0.025401139259956906,0.0032478160549820226,505.95445773284047,502.7724416798349
17.54,-0.001075069879740589,-0.13312600718285303,-0.0009021193555277638,0.009921989164560238,0.0005637603157713123,0.003267599738238513,46.8348733234497,14.618594830000552,432.6998887012237,15.002323397434651,0.009344421219078624,-0.041049588013640205,503.4947082069228,502.04607232708105,0.0,-0.2220905359417913,0.0,0.0400332306159374,0.0,0.0,46.83556480740331,14.617683645312846,423.61936883581484,15.015922632985204,-0.021949258047797824,-0.001277961054518467,501.69427126309324,503.8354330896461
17.55,0.0019814586152493933,-0.2969619577782327,0.0008247256660110012,-0.05257551374270482,-0.0030429664464541343,-0.0012961015036903711,46.836044131403014,14.62227392992057,437.1933964145217,14.932500514003971,0.04543394032574886,0.014101401727600308,506.96339292832636,504.27721333447374,0.0,-0.30886321894134694,0.0,0.09782587085658162,0.0,0.0,46.83667179478038,14.62081411565025,432.56671880275803,15.076329198973518,0.00869273644817834,-0.03188896155560236,500.60758234653457,505.71068635547726
17.56,-0.0008186939952277517,-0.012400078397697481,0.0014640252541666483,0.10679652883851705,0.00029390447618886156,0.0009254938594283759,46.8373413948429,14.623933182734671,425.44893343438326,14.923609760659131,-0.006424431086966685,0.013717238828494183,503.86234172149074,503.21571681412786,0.0,-0.08757307673735501,0.0,0.041059811171949956,0.0,0.0,46.836742093124464,14.625121520278295,425.5094403705257,14.970245062213484,0.003976277766325773,0.03611768868148497,495.6309125551218,498.6529760939669
17.57,-0.00019484283532054356,-0.2667348742628415,-0.0037300638168222874,0.028852029004704648,0.003409929215013269,0.004334593695526039,46.83836866479661,14.628667065486615,420.93403701653557,14.925280718144633,-0.04878504416470421,-0.02218954682291331,506.5647875775345,498.8254865648763,0.0,-0.2889488374909313,0.0,0.001484854317570429,0.0,0.0,46.83786957670143,14.627989070386626,424.60885316253797,15.024040872430362,-0.025582579936285318,-0.0007535237372514569,500.1043312482654,503.2372459466895
17.58,-0.0011432695711648395,0.04552596498378553,-0.001425742386943384,-0.03280317119422124,0.001727523354299319,0.0004442441952017766,46.83985636459,14.63111522798835,423.7129012058997,14.953138204886466,0.014465841066051689,-0.02323058502117714,496.1347413608924,501.8824458531573,0.0,0.3305000860221742,0.0,0.04860310445619608,0.0,0.0,46.83903986050287,14.631307576255127,430.86138113599446,15.00144306371818,-0.02286045360940983,-0.022903257741475537,497.91892354643915,506.29108875823243
17.59,0.00039444063757959835,-0.05105376698973456,-0.002087078410834114,-0.014589609948386099,-0.004766346452255251,0.002716810102928874,46.839201533725394,14.63416227064243,427.9369387762777,14.964379585078355,-0.0383115219130468,0.004514946855062396,506.9856751669353,505.3031118884442,0.0,0.0401864608162823,0.0,0.08970861053882287,0.0,0.0,46.839993707405334,14.634259447280447,428.62652881937873,15.00996249147843,0.010391283944800059,0.010583909226924149,494.49626467697607,502.76299282659295
17.6,0.000448968279895511,-0.17543506352319232,-0.0022358717484724814,0.056563599789971164,-0.00435669184338306,-0.0016869754076818792,46.841226237999116,14.638950619535393,417.20905026626104,15.062675968282582,0.052997380780197674,-0.041316252399124294,502.01704182462635,496.40000624913716,0.0,-0.06814730576450002,0.0,0.015377747050515766,0.0,0.0,46.84139270617923,14.638012531883568,423.5960517416274,15.00832174142847,-0.010791995346531389,0.023663199477656622,503.4362871933444,504.44352934700515
17.61,0.003811834096946888,0.009682004246714573,0.004903568139907703,0.036616712223021354,0.001283303454497025,-0.0021841596555111026,46.84171828255293,14.641409770148314,418.41576372012247,14.953754027493133,0.02076049214624173,-0.050152796314109134,503.14884756847215,507.8824785172108,0.0,-0.08009146699687192,0.0,0.053798245813341056,0.0,0.0,46.84165520197539,14.641218333680282,425.2840378003768,14.987775915473192,0.005147217697842753,-0.04552897111414841,505.50696459922557,497.04995878456214
17.62,-0.0024590012799783267,-0.2785594132084309,0.004551159895211562,-0.001102616200218457,-0.002255429996440768,0.003993441519697549,46.84279360978829,14.64489724430998,415.3846039717944,14.940736366860818,-0.03092034064793997,0.006699285010309348,497.0982391329615,498.3679272886212,0.0,-0.20200895490987153,0.0,0.08860688107384389,0.0,0.0,46.84281466786022,14.645211183337432,423.13795189301635,15.043106338372137,-0.01198853177520906,-0.01866858703352565,508.033574331742,503.5598166081933
17.63,-0.002854136048712235,0.09217053084294895,-0.0006984119224605378,0.028951405201512598,0.001698294780297368,-0.00011885806991421785,46.84450754463971,14.647547195259195,418.05539818606275,15.123019632869859,-0.009136956999159559,-0.017303688802167153,502.7240738344534,499.8051720900838,0.0,0.012690987675550783,0.0,0.01187961491845901,0.0,0.0,46.84425168142984,14.647972720635034,422.484639365706,15.07630663761015,-0.02147527422874381,-0.0067295895716875075,503.86405910291563,505.6142751254974
17.64,-0.0031377421406872143,0.028931324290026095,0.0027122069881946906,-0.04761667935484855,0.00043865137898802995,0.0015297558013677934,46.844122880672856,14.651945939578814,424.5606394053768,15.013462015752893,-0.06471136662870121,-0.03524661713600271,497.30271648139734,501.62901802801804,0.0,-0.21494430440664908,0.0,0.03073254140843344,0.0,0.0,46.84481375021177,14.650933593165316,422.6334407270556,14.969711838844711,-0.011067007423799876,-0.0031787570365649455,503.65862360495646,502.1940438011339
17.65,-0.000538255543657882,-0.020771848825980335,0.00048658452463697576,-0.016222483642657343,-0.002155635745347798,-0.00038430569027484584,46.84593100896275,14.653858053879539,426.9006339495226,15.005214484633186,0.02947822659879853,-0.007782042621667542,497.8604011941799,494.31303839400886,0.0,-0.04435412222382603,0.0,-0.02823361720279111,0.0,0.0,46.845579203438945,14.655300023468815,426.4038537606847,15.039334711384672,0.0066232106757958846,9.386954657790127e-05,505.8441970277916,505.6089825178552
17.66,0.0008394741274940512,-0.19044798550333214,-0.0009619420900333015,0.0699158566706129,-0.0007724627819804092,-0.0033300827491436723,46.84731625438349,14.65794024611689,426.78669710372094,14.999229076218704,0.056968783327960876,-0.061688130811604236,502.2519230749796,501.5042665190194,0.0,-0.1668622096454667,0.0,0.02831807186760485,0.0,0.0,46.846664528383386,14.658156663617188,424.7430513030148,14.964086454300729,-0.001560542130108787,0.026769175877264677,503.2240621072125,499.71922221993333
17.67,0.002416670388373677,-0.06158573423734759,0.003337735700051608,-0.05244133358437014,0.0007010466258181697,0.0025985943777301697,46.84755252600581,14.6604372934904,424.79258838576385,14.972989233884714,0.031269911325565954,0.001605467174415257,504.6732468566529,503.1843771073554,0.0,-0.10437808033996648,0.0,-0.11666008007231994,0.0,0.0,46.84773475969242,14.661306276922913,421.9490802373139,15.070923169613126,-0.023750420140423445,-0.016858901664810546,499.1486401635636,495.4217397662902
17.68,0.0023653984091900108,-0.08568777720147369,-0.0003016179641668738,0.013958900061423519,0.0003944981595983811,0.0023888129205617116,46.84832464101512,14.664945927342968,436.4659708902051,15.048080704683008,-0.021663685417893413,0.05161571578621477,500.69117431470863,502.56496946845067,0.0,-0.1668221600112647,0.0,-0.014353123960654458,0.0,0.0,46.848621255141055,14.664746161976835,418.1469301246681,15.04173871286509,0.0004362257177680931,-0.012572174829265795,502.86071607512554,502.319053156826
17.69,-0.00210517986728151,-0.43461283444464577,-0.005970552941624601,-0.02389214025375788,-0.0037515144151571787,0.0022846647050476926,46.849983437264676,14.668530178828041,430.341274249894,14.957072296280662,0.02383539595575755,-0.010952170993641744,502.62938647180977,502.9511689678145,0.0,-0.12266069230565727,0.0,0.06337425027452197,0.0,0.0,46.849454446681385,14.668156975741574,419.03159167149704,14.993460946884735,0.005674198924702898,-0.015178339227097794,502.1724782049022,499.4765631080192
17.7,-0.0031389458942681307,-0.16531913146878552,0.004350271962987135,0.07719568821011041,-0.0017376581860827744,1.2011431403897229e-06,46.85068838316633,14.672059583819626,422.5160891667207,15.132361445467714,-0.046330787850102556,0.025067367908494637,496.13171092946703,502.7426950594995,0.0,0.039569380882407926,0.0,0.00777355772830985,0.0,0.0,46.85071113159186,14.67171338841067,421.8691105700367,15.024216284808768,-0.0218440327358321,0.0072116608306397045,503.292907380037,502.30958827008254
17.71,0.004588294782578925,-0.4215333757095763,-1.9048369815701145e-05,-0.02734618049682704,0.0011475116600830858,0.0021252216216527267,46.85130202748491,14.67491529652128,418.73188884124465,14.997114417711702,0.033871886083861415,0.028274836619712137,495.7883632239114,496.3713700772322,0.0,0.004569003256736051,0.0,-0.018145570635302376,0.0,0.0,46.85181838849988,14.674867401576632,425.96618028407886,14.982853917087104,-0.018384064084846136,0.01663357380593014,496.38361433816146,505.05225595929835
17.72,0.007476201465295557,-0.3754858886617228,0.0003733044329866165,-0.06077401228942281,-0.001814945511005337,-0.0013497059815012985,46.85233815380098,14.677432202082835,425.52941031322234,15.00284253426601,-0.010635108585848515,-0.01521783213624555,503.279219335862,504.42593164527455,0.0,-0.009359863592292711,0.0,-0.03550485189327318,0.0,0.0,46.85279371629233,14.678410145239752,417.3110842254402,15.02800961727225,-0.002394498550294379,0.020341023984521596,501.6628615926657,499.14100082902917
